type	latitude	longitude	altitude (m)	name
T	-11.303164000	36.195772460	715.7	
T	-4.128995360	32.987708550	1190.0	
T	-3.302650110	32.008914790	1231.8	
T	-6.137833580	37.617088530	376.5	
T	-6.473051200	37.120065750	566.1	
T	-5.734634110	34.833240000	1280.7	
T	-3.110913870	33.630805920	1333.2	
T	-3.272875110	36.588013520	1629.3	
T	-4.359053680	37.817093700	672.9	
T	-1.510628070	31.545959560	1169.5	
T	-5.885572341	35.149669124	843.0	
T	-4.450971120	33.642612240	1179.8	
T	-10.533037110	38.927682150	297.6	
T	-1.839779240	33.017161990	1157.0	
T	-3.432855870	36.968856870	984.3	
T	-3.179953770	36.860895910	1448.9	
T	-6.058333050	35.888561290	1049.0	
T	-5.081312480	31.823466750	1076.7	
T	-6.063962320	37.182809400	918.1	
T	-4.674702230	33.522214660	1229.4	
T	-4.031200140	34.902729530	1395.1	
T	-8.950663690	34.920636920	1631.6	
T	-3.302620050	36.600023710	1533.0	
T	-4.738350900	38.323264350	1965.5	
T	-8.623344580	33.010861760	890.2	
T	-2.699986950	33.442832600	1187.6	
T	-5.068422320	32.084097450	1115.0	
T	-3.660541570	36.843368330	933.4	
T	-7.344842060	39.007931890	125.5	
T	-9.718121390	37.725940770	702.3	
T	-9.440690150	33.977534830	523.0	
T	-2.898030890	33.357893050	1182.0	
T	-5.991759730	34.987078550	834.5	
T	-6.811678310	37.060027540	464.1	
T	-5.885572341	35.149669124	843.0	
T	-3.236552180	34.242402970	1299.2	
T	-4.610057760	35.760948210	1583.7	
T	-7.421199250	37.672235380	161.4	
T	-9.113900150	34.698576670	1763.0	
T	-4.496890470	37.910775260	683.1	
T	-6.938272220	37.395165250	516.2	
T	-3.213153280	37.176922180	1475.5	
T	-9.330522030	33.874446620	827.0	
T	-8.607252330	35.017956510	1764.1	
T	-10.995771400	36.041975080	773.0	
T	-5.595229560	30.441753250	1344.5	
T	-3.858482600	33.221243570	1175.0	
T	-3.185394810	37.143274330	1574.8	
T	-3.636526710	32.556382980	1197.2	
T	-9.005387530	34.934053270	1652.7	
T	-5.885572341	35.149669124	843.0	
T	-4.474718420	29.765058010	1682.2	
T	-9.051141110	34.909864000	1748.0	
T	-5.150317400	34.804522810	1524.1	
T	-1.751401970	34.528614100	1361.9	
T	-8.434810850	38.874333370	428.1	
T	-3.117866760	33.651995930	1318.5	
T	-8.572628520	33.039885870	840.1	
T	-4.831718210	33.697306680	1144.4	
T	-3.699478200	35.543345640	1912.3	
T	-5.255997340	38.544369140	299.0	
T	-9.028512060	33.148113080	1687.7	
T	-4.714915970	29.667611240	1011.8	
T	-8.670782750	33.862270330	1068.0	
T	-3.089630190	37.641485230	1298.8	
T	-9.126399590	34.780126400	1853.7	
T	-6.787917090	38.207209240	258.4	
T	-1.835832950	34.672897020	1610.0	
T	-9.837074190	39.072930690	270.3	
T	-5.885572341	35.149669124	843.0	
T	-8.208833560	35.342498700	1734.8	
T	-4.518250970	30.114952870	1272.2	
T	-3.580972030	37.662511760	1598.6	
T	-2.485183630	32.516822420	1153.1	
T	-8.627800850	35.151694570	1899.5	
T	-10.584577940	36.337772080	990.2	
T	-9.106315980	35.238148320	1290.9	
T	-10.728633740	38.649469070	407.9	
T	-4.942287870	32.746660030	1176.7	
T	-10.776637910	35.091587390	1030.4	
T	-6.179974990	38.243054790	327.8	
T	-3.303979410	30.791297640	1399.9	
T	-3.541967070	37.486437860	694.5	
T	-9.504009960	33.492745770	1402.9	
T	-3.613270600	33.471562880	1136.8	
T	-6.640765490	38.356890140	205.7	
T	-3.259355110	37.469035160	1777.1	
T	-3.162775460	33.015297950	1224.0	
T	-6.430211140	37.525979790	361.8	
T	-9.299728720	34.723776470	1976.6	
T	-11.040343270	37.179030810	630.3	
T	-3.476948350	37.354579230	723.7	
T	-7.042271770	38.972999130	282.9	
T	-9.127279360	33.821913180	1671.0	
T	-5.125151720	38.975542160	99.8	
T	-4.362831440	37.903331280	1682.1	
T	-8.531524660	39.015017200	291.9	
T	-10.660751840	38.654672190	430.7	
T	-8.404433640	35.214919470	1885.9	
T	-6.119913040	35.610877220	1147.4	
T	-3.769861600	33.410784650	1131.3	
T	-2.016070260	33.031926450	1183.0	
T	-3.274149990	37.337473740	1172.1	
T	-7.988930310	38.756663890	47.1	
T	-2.967701200	32.694887250	1201.5	
T	-4.990687740	29.997464450	1091.1	
T	-9.095444340	34.605957620	1680.9	
T	-1.466173080	34.514108640	1309.5	
T	-8.407911830	36.011782850	315.4	
T	-8.994904450	34.547080430	1591.2	
T	-1.724710790	31.464037010	1215.5	
T	-6.954480120	37.813824110	409.8	
T	-2.527239150	32.483631310	1182.2	
T	-1.844816710	34.729050770	1604.1	
T	-4.496045700	34.833415340	1527.2	
T	-5.885572341	35.149669124	843.0	
T	-2.071218960	33.393412750	1175.2	
T	-8.107639450	33.255937100	1391.1	
T	-4.914077210	29.662066580	786.2	
T	-5.885572341	35.149669124	843.0	
T	-9.610711080	33.916309410	489.1	
T	-7.860678840	36.895975680	306.5	
T	-4.798686100	38.365824230	1251.3	
T	-4.917297610	34.871671220	1653.7	
T	-2.639290410	31.361752370	1415.4	
T	-7.906085260	38.674025360	46.0	
T	-9.613876080	34.354775060	1971.5	
T	-3.071699510	33.785207570	1292.0	
T	-5.873120540	36.192377310	961.0	
T	-4.206381280	37.866518310	1487.8	
T	-2.821086850	32.730011410	1168.4	
T	-5.856228960	34.958469330	1080.7	
T	-8.751556960	34.258599930	1089.7	
T	-6.916924670	39.198869340	55.0	
T	-2.565079930	31.356632780	1393.9	
T	-3.228452800	35.880963450	1703.0	
T	-8.980726850	34.659832530	1544.8	
T	-5.385412530	35.318612570	1123.8	
T	-9.086492390	36.009533990	321.7	
T	-10.282519790	40.201047750	18.7	
T	-4.903644190	32.636829590	1132.6	
T	-4.028123560	36.625414930	1387.3	
T	-10.283430780	35.864876930	991.4	
T	-4.966364250	34.550604780	1358.8	
T	-2.656980650	33.173369520	1195.6	
T	-3.597823830	33.528274430	1182.4	
T	-9.038026370	36.838516840	393.9	
T	-2.695230420	31.332001520	1407.1	
T	-1.714114960	31.001106580	1394.1	
T	-3.180817370	36.819163800	1631.0	
T	-4.491016550	33.306770860	1243.9	
T	-5.885572341	35.149669124	843.0	
T	-7.306913310	39.162230000	71.6	
T	-3.371107070	37.412743210	802.1	
T	-6.377378110	31.208914250	1147.2	
T	-7.076826010	39.530961070	23.0	
T	-9.499471530	33.864795980	495.3	
T	-3.180981150	33.775253070	1353.5	
T	-8.136963390	36.709207850	254.4	
T	-6.132066580	37.623571040	382.0	
T	-3.332756290	37.489894280	1338.3	
T	-2.925314900	36.263914710	2019.6	
T	-4.594356420	30.107172100	1331.4	
T	-6.143272470	36.333616070	901.7	
T	-4.996335610	39.010140220	101.5	
T	-3.752085870	33.194534040	1262.8	
T	-9.307845680	33.240699620	1682.4	
T	-3.226865200	37.032349620	1241.1	
T	-9.590166260	39.200441680	76.5	
T	-9.654619480	33.907889610	488.0	
T	-5.891345860	35.954198960	1101.0	
T	-9.385907070	35.294377900	1569.4	
T	-10.162607830	38.505179480	292.1	
T	-4.369276330	37.831445130	677.8	
T	-4.400634690	38.000039850	1047.4	
T	-9.695415920	33.925711210	486.9	
T	-1.041962830	31.845761600	1147.9	
T	-3.957573100	33.309865350	1091.6	
T	-4.639277260	35.275716790	1417.2	
T	-6.525932750	38.989606320	28.3	
T	-2.012974820	33.993763670	1346.4	
T	-3.634624880	34.271047800	1127.0	
T	-11.004612290	39.089782430	240.2	
T	-8.871505780	39.487560630	20.9	
T	-9.274058870	32.683406530	1701.3	
T	-4.975553590	30.294022150	1206.9	
T	-9.254909280	34.701023350	1980.6	
T	-1.326142360	34.276339200	1298.0	
T	-5.885572341	35.149669124	843.0	
T	-8.140417230	39.145590820	23.8	
T	-10.131181240	38.769971580	369.0	
T	-1.325539130	34.408651350	1438.8	
T	-2.927982820	33.015261820	1154.6	
T	-1.549423310	33.859979190	1171.5	
T	-4.436945890	35.683744360	1565.5	
T	-8.191945400	31.520354380	1784.1	
T	-1.307951420	30.853179250	1474.5	
T	-5.885572341	35.149669124	843.0	
T	-3.310324720	37.437370360	1319.9	
T	-10.131839560	38.483348600	286.7	
T	-4.776840760	38.781951400	386.0	
T	-7.028184260	35.997553560	805.9	
T	-8.672026480	35.858694470	304.2	
T	-10.531742960	38.865081010	319.4	
T	-9.985260610	39.403582720	208.6	
T	-2.076588540	33.086654360	1179.6	
T	-3.361978350	36.480792400	1389.7	
T	-3.850597480	33.082484190	1198.7	
T	-7.193225370	39.259556130	91.0	
T	-9.117114790	34.700839120	1772.7	
T	-7.379475650	37.804434270	145.2	
T	-4.083795730	37.752736460	852.9	
T	-2.440519790	30.722056550	1635.6	
T	-6.523392210	35.661452740	1009.3	
T	-3.369280490	37.336843500	800.8	
T	-4.753268810	34.531842860	1492.1	
T	-3.734317710	36.650591840	1134.2	
T	-3.766722140	37.714468470	783.6	
T	-3.825446480	32.601322750	1241.0	
T	-6.742820080	38.747737060	62.9	
T	-10.055246830	34.858528020	1526.2	
T	-3.315829670	36.907906280	1342.4	
T	-9.781257870	35.219761260	1299.9	
T	-4.954942860	38.076146070	483.6	
T	-3.823603220	33.070491050	1207.0	
T	-4.609330510	35.010411040	1642.6	
T	-2.754624020	31.648082060	1281.7	
T	-8.799114860	34.227443310	1123.7	
T	-5.176000790	32.141658010	1123.0	
T	-1.714307730	34.261435970	1262.4	
T	-7.325134570	38.661301260	381.4	
T	-10.296758150	38.804382230	460.2	
T	-4.079003800	35.366722680	1939.1	
T	-3.352646650	36.936509340	1224.6	
T	-10.891567260	38.987780130	262.2	
T	-3.304654100	37.535752830	1258.7	
T	-5.885572341	35.149669124	843.0	
T	-9.200518720	34.061386480	2297.6	
T	-9.643863450	34.781307750	1882.8	
T	-8.018865540	36.833528090	329.1	
T	-7.951547430	35.240376820	1582.5	
T	-9.517397660	39.472118960	66.5	
T	-3.740196240	33.254964380	1201.8	
T	-4.655606230	29.825930770	1084.5	
T	-1.721640510	31.106662840	1482.0	
T	-5.955538910	36.691430790	1393.8	
T	-6.299681100	37.439889010	417.6	
T	-9.326477200	34.680471440	2064.4	
T	-4.299173570	34.746282160	1555.5	
T	-9.544751310	33.800314810	516.6	
T	-11.014974870	39.163893050	211.6	
T	-8.966308200	33.956666380	2108.6	
T	-8.892941340	33.051603410	1625.9	
T	-3.322475060	37.355862910	866.6	
T	-2.812018190	33.404545760	1228.2	
T	-5.936304020	36.857428710	1293.9	
T	-6.929791020	37.542793390	549.9	
T	-2.075633940	33.045250880	1211.2	
T	-3.648290590	32.113283360	1167.8	
T	-5.063174760	31.534238010	1086.0	
T	-3.889426020	32.683517130	1222.0	
T	-4.722771700	38.341242440	1872.9	
T	-3.834477770	33.388989430	1097.6	
T	-5.885572341	35.149669124	843.0	
T	-7.401845360	35.838806390	1261.5	
T	-10.760439600	34.863525770	1300.4	
T	-5.885572341	35.149669124	843.0	
T	-3.383095440	36.841086220	1164.0	
T	-11.134472190	37.538875930	482.5	
T	-11.165207000	37.642582980	460.1	
T	-10.830801450	36.030975920	748.5	
T	-8.991041840	33.659803620	2348.1	
T	-7.426082420	31.374471310	888.0	
T	-3.620439130	37.319586350	715.5	
T	-3.288124070	37.426529100	1635.0	
T	-3.690996070	33.406728190	1140.4	
T	-3.597218530	33.532577310	1182.5	
T	-9.811832060	34.721376370	1389.9	
T	-4.275341410	36.378543150	1300.6	
T	-4.804835190	38.815596290	290.9	
T	-10.572712290	40.254605700	37.8	
T	-9.941855500	39.321310680	321.9	
T	-6.963645870	39.092812920	108.0	
T	-2.777660340	30.546998170	1463.5	
T	-9.370263960	33.604701630	1042.0	
T	-10.590088870	35.735624030	1096.1	
T	-10.709916890	35.511966620	1047.0	
T	-7.012232950	39.534320870	26.1	
T	-11.313645950	34.821236160	502.0	
T	-8.731097600	33.803606760	1098.9	
T	-9.031578000	32.808329310	1486.4	
T	-4.200452590	32.884761060	1197.2	
T	-8.895098310	36.733977650	414.3	
T	-6.047000850	37.691527390	406.6	
T	-4.682510760	34.886081650	1643.3	
T	-2.963181240	33.663282240	1250.1	
T	-5.043930870	31.801905780	1090.9	
T	-6.171792820	37.671105320	367.8	
T	-6.749736670	39.168197030	102.6	
T	-6.639893980	38.348074750	217.5	
T	-3.398077660	37.527773630	844.0	
T	-8.620689440	33.371091800	1432.1	
T	-10.852951870	36.190485710	862.4	
T	-4.664204070	29.826057930	1048.5	
T	-8.382487500	36.673666230	301.2	
T	-2.644896210	33.286470240	1199.0	
T	-8.694331320	34.054099580	1039.8	
T	-9.128638400	34.017119330	2561.9	
T	-9.230083580	33.029510940	1678.6	
T	-3.301773200	30.944173380	1287.0	
T	-8.966432500	36.759845970	431.7	
T	-2.546459210	33.163581480	1198.7	
T	-4.855145200	38.341823060	1293.2	
T	-3.350915570	36.712714680	1595.8	
T	-3.386490140	30.876593030	1280.4	
T	-1.245197940	31.466078850	1153.5	
T	-1.743751680	34.027460650	1417.8	
T	-1.151314320	34.030695940	1196.1	
T	-10.671238820	35.682623780	1197.1	
T	-9.279182730	34.342609030	2235.6	
T	-1.034580510	31.829947540	1186.0	
T	-8.722222660	33.795742560	1096.6	
T	-7.043176590	39.164277680	112.9	
T	-7.785819740	35.178551300	938.0	
T	-2.970991900	31.373223030	1262.3	
T	-5.697709530	38.206312320	528.9	
T	-7.702387600	36.959646530	298.1	
T	-3.355654860	36.701715500	1464.8	
T	-1.464001830	34.610021790	1523.2	
T	-9.156522180	32.520900510	1505.1	
T	-7.969838350	35.387924570	1760.2	
T	-3.307571840	37.345980710	973.3	
T	-4.272961670	37.892309280	1554.3	
T	-2.483891590	31.758148530	1175.4	
T	-9.333865770	34.106440550	2249.2	
T	-4.618878850	30.271752470	1165.6	
T	-4.852624580	39.086335540	79.5	
T	-1.581252230	31.599720010	1232.2	
T	-3.214439370	37.213409560	1372.7	
T	-9.298966880	34.586024790	2061.5	
T	-3.029233740	35.689457160	2636.5	
T	-1.200174140	34.094669310	1357.8	
T	-4.549214880	34.847782710	1591.3	
T	-1.392643080	34.576315020	1610.0	
T	-4.413400990	33.307242510	1250.5	
T	-2.752736890	33.517630420	1230.6	
T	-11.208509670	36.279905920	740.7	
T	-5.647575470	35.934256170	1200.8	
T	-6.781313920	38.855381910	140.9	
T	-10.396549460	39.138035340	204.7	
T	-10.634009980	35.949819000	1017.2	
T	-5.085504030	31.846670200	1082.6	
T	-2.792355260	31.478226260	1343.9	
T	-8.974546190	33.956696910	2134.7	
T	-1.971789390	33.883190030	1350.7	
T	-4.742124040	34.644988690	1484.9	
T	-1.061359660	30.707507370	1330.0	
T	-1.088629540	31.404143820	1172.4	
T	-7.988081350	38.753321050	42.2	
T	-5.178252770	38.820904390	238.3	
T	-6.783987210	38.859203320	147.2	
T	-2.139393720	33.622897820	1179.8	
T	-6.812482380	38.950853020	161.2	
T	-8.148295730	31.438004810	1728.5	
T	-3.139463290	33.416951720	1227.9	
T	-7.922277890	36.872750130	296.2	
T	-9.079177910	33.563779860	1838.2	
T	-3.598787460	30.474380700	1214.6	
T	-10.503511010	40.301214060	30.6	
T	-3.128442870	33.529629960	1241.4	
T	-1.597523770	30.927149420	1340.0	
T	-7.774474770	38.245164190	61.8	
T	-8.093117320	36.597663470	275.2	
T	-4.161475460	34.747829130	1550.9	
T	-7.799909550	31.767990950	841.3	
T	-2.847524090	30.809970600	1403.1	
T	-2.487536220	36.479777820	1765.9	
T	-8.407295630	35.367304380	1960.8	
T	-4.267128720	33.657309070	1157.1	
T	-9.173510060	33.540671390	1366.2	
T	-10.403453740	38.956873410	354.1	
T	-10.551104190	35.776972520	1095.8	
T	-6.220872800	36.360179190	913.2	
T	-3.641184130	33.172166100	1234.5	
T	-2.887411870	30.496061070	1445.3	
T	-4.849285500	38.348189810	1236.1	
T	-9.073575010	33.702791370	2199.6	
T	-9.451197790	33.927182810	498.7	
T	-8.121771130	36.644417480	258.5	
T	-5.749217200	34.832277390	1268.1	
T	-8.859243830	34.035377890	1153.2	
T	-10.483313440	35.688907250	1046.9	
T	-4.349435840	34.349383840	1526.8	
T	-9.630343160	33.923428170	487.1	
T	-11.214525570	37.386016980	567.3	
T	-10.535489310	39.818215960	271.6	
T	-8.440669430	33.013607420	983.9	
T	-10.976029080	37.394103000	646.8	
T	-3.694635010	37.671579650	1395.5	
T	-4.844681530	29.686726880	835.9	
T	-9.487214750	39.464791440	90.0	
T	-7.767124680	36.912850130	343.4	
T	-6.968747560	39.219805570	53.4	
T	-10.950789760	34.992361240	1348.6	
T	-8.802144780	36.830449240	338.3	
T	-3.315571740	36.881295120	1389.6	
T	-8.732103080	35.845613510	329.9	
T	-8.500276860	39.257557020	31.0	
T	-3.339660400	36.721280970	1600.4	
T	-9.414615720	33.794553370	677.2	
T	-9.148046040	33.791215870	1588.4	
T	-3.330396030	37.487934460	1310.1	
T	-1.282296340	30.665900770	1333.9	
T	-3.736011360	37.606719770	968.5	
T	-8.947090810	33.677580440	1984.4	
T	-3.345271030	33.948813080	1221.8	
T	-3.793177520	33.352758460	1158.2	
T	-3.364991530	36.937070710	1152.0	
T	-5.392202600	39.018740000	17.6	
T	-5.086857990	32.335737650	1162.3	
T	-6.783427060	38.859843470	147.3	
T	-6.923019690	36.204851660	852.1	
T	-8.976273680	35.834777860	318.0	
T	-3.223738500	34.213611590	1291.4	
T	-3.486780390	36.822423200	993.9	
T	-4.653919610	29.767549730	1557.7	
T	-8.431491390	39.042391180	209.4	
T	-9.719307210	37.710718330	744.1	
T	-3.486192490	33.931420320	1163.7	
T	-5.070810990	32.571085290	1173.9	
T	-10.997723390	38.412025820	372.0	
T	-3.602802910	33.355851620	1181.9	
T	-3.053549710	37.563644040	1822.8	
T	-1.663181180	35.217373910	1632.2	
T	-7.551663060	37.042884320	326.6	
T	-6.293594870	38.383703720	244.1	
T	-9.654654920	34.803883950	1776.0	
T	-5.479771430	35.845226740	1159.7	
T	-10.825334700	35.537693050	1019.2	
T	-1.154408170	34.027978780	1187.1	
T	-3.715730730	33.589375730	1165.0	
T	-6.916948960	37.562832200	548.1	
T	-6.821049270	30.441132920	777.8	
T	-6.864442010	39.371353890	1.7	
T	-1.401962470	31.530988720	1207.7	
T	-5.885572341	35.149669124	843.0	
T	-5.196147420	33.202760440	1269.1	
T	-7.077146990	39.530815440	23.2	
T	-3.091618860	34.101445740	1325.5	
T	-5.520690040	34.963149540	1276.9	
T	-10.617003610	38.811123950	348.2	
T	-11.311783730	36.959306560	749.1	
T	-8.987370270	34.751851710	1727.1	
T	-4.779981180	34.723974500	1504.9	
T	-10.642393990	39.847004780	250.4	
T	-3.346817730	36.899027700	1267.8	
T	-7.296116740	37.689322550	351.0	
T	-6.236176470	35.345621670	844.6	
T	-9.212565550	33.586563010	1326.5	
T	-9.548434350	35.119528980	1722.3	
T	-10.563634930	35.845528520	986.9	
T	-3.617442770	33.811566640	1137.9	
T	-3.289097370	37.246855200	1041.6	
T	-1.579245710	31.448464380	1169.1	
T	-4.590446720	34.572095700	1448.3	
T	-9.254509540	34.545906550	2013.4	
T	-9.646830780	34.708919920	1955.5	
T	-3.401975250	31.833988430	1205.2	
T	-3.714711850	37.680598320	1342.6	
T	-3.413125600	34.096062310	1204.7	
T	-3.456633870	36.760320010	1153.5	
T	-10.406925800	35.658443800	1060.0	
T	-9.004650630	33.281869720	1376.8	
T	-4.145026250	32.670776740	1235.2	
T	-6.879839630	38.703788250	65.8	
T	-8.771967950	35.808721590	385.6	
T	-3.376053630	36.674589610	1378.0	
T	-9.622423350	34.286529960	1690.5	
T	-4.882503500	38.343840130	1122.6	
T	-7.717588670	35.913958020	1557.4	
T	-4.574568400	38.251238980	1795.2	
T	-10.049536850	39.478273860	163.3	
T	-8.547837270	39.040443040	233.2	
T	-3.972782500	32.459806660	1263.7	
T	-4.911468820	37.306026890	898.0	
T	-4.255465700	35.559681700	1556.2	
T	-8.825804840	34.644424000	1409.2	
T	-8.966479730	34.911477950	1684.1	
T	-8.928800340	33.157492120	1432.4	
T	-3.202527760	35.360256620	2316.0	
T	-9.364943460	34.222315960	2004.5	
T	-1.780391400	34.638110880	1541.0	
T	-7.907861370	38.671925340	44.1	
T	-3.224082310	36.629764540	1849.3	
T	-4.625851190	34.618748930	1393.5	
T	-3.030813890	33.745289470	1262.6	
T	-7.235152500	37.773894900	432.0	
T	-4.571721990	34.487773760	1445.0	
T	-8.936268090	33.660804620	2033.0	
T	-3.028447630	31.743475200	1217.2	
T	-7.766140670	36.911961880	374.4	
T	-6.371253970	35.200710320	893.9	
T	-9.373394000	33.021177560	1343.2	
T	-7.746278610	36.932072720	301.3	
T	-6.868170780	37.081850390	458.0	
T	-4.741076180	34.863277500	1543.3	
T	-8.415085680	33.162687040	1206.9	
T	-9.687039520	34.480107370	1721.9	
T	-1.305722980	31.774073600	1218.3	
T	-6.870355000	38.204462670	150.0	
T	-4.096697910	32.879856330	1172.1	
T	-10.617062940	39.399528980	446.7	
T	-4.550220980	29.914229980	1183.6	
T	-3.834136510	30.592318840	1315.7	
T	-1.620037480	31.423834060	1179.7	
T	-10.281806150	38.988192330	394.7	
T	-9.310888580	34.035787500	2132.6	
T	-5.013547100	34.845056160	1593.5	
T	-6.911104990	37.568134660	550.7	
T	-4.987565440	29.783753090	852.6	
T	-9.624488360	33.873368000	499.7	
T	-7.648032770	31.552928650	821.2	
T	-8.662804620	35.151347790	1962.1	
T	-6.466414530	38.870625640	17.4	
T	-5.010556720	38.380460320	1031.6	
T	-6.060776500	37.709043290	385.9	
T	-7.514903850	31.043118180	1527.1	
T	-10.441022700	36.051015020	817.7	
T	-8.542531700	39.148631210	135.9	
T	-8.010955810	38.813516610	35.5	
T	-3.379358060	36.931136450	1135.9	
T	-5.885572341	35.149669124	843.0	
T	-9.618512330	33.906110870	490.9	
T	-2.703731530	32.909734760	1158.6	
T	-10.933185790	38.906881560	338.6	
T	-5.294224730	39.060913780	14.7	
T	-9.422803840	34.221676260	1936.6	
T	-3.014381430	33.450684000	1227.5	
T	-5.885572341	35.149669124	843.0	
T	-3.477682510	36.812650100	1016.6	
T	-9.051479390	34.741031650	1772.8	
T	-4.478932400	30.274944110	1358.5	
T	-9.238732310	33.851692500	1223.5	
T	-10.997729070	35.029953170	1306.5	
T	-3.052872920	33.295566170	1206.8	
T	-8.785414060	34.587684290	1353.6	
T	-1.295227290	30.693521170	1308.8	
T	-3.308892190	32.082808060	1278.6	
T	-5.885572341	35.149669124	843.0	
T	-2.104034730	33.228328840	1153.9	
T	-10.671524510	35.673251930	1193.0	
T	-9.234600230	33.958269300	2347.4	
T	-10.819815890	35.535154080	1016.6	
T	-3.095431120	33.373977690	1223.3	
T	-8.389025340	35.051209310	1887.0	
T	-3.390196350	36.776743410	1259.5	
T	-9.345075860	34.568378450	2155.7	
T	-3.443533460	32.215207740	1203.0	
T	-7.933467880	36.097888400	1471.8	
T	-1.991861460	34.353860630	1281.6	
T	-3.982669540	35.338525760	2075.3	
T	-8.108497740	31.846867520	2217.2	
T	-3.308361050	36.991175560	1088.7	
T	-10.693197150	35.783276090	918.2	
T	-3.243634770	35.809042460	1770.9	
T	-9.614502310	34.644919730	2209.3	
T	-8.969163920	34.902738160	1683.7	
T	-4.172096010	37.917965770	1359.8	
T	-1.340787390	31.744406810	1279.2	
T	-9.512888360	33.823345410	499.0	
T	-2.058988410	35.560732820	2054.3	
T	-7.636859220	37.027958040	291.0	
T	-11.135196960	35.152841530	1055.1	
T	-9.425346450	34.223691080	1937.7	
T	-5.885572341	35.149669124	843.0	
T	-9.493683050	33.948958220	486.7	
T	-5.218700700	38.478910980	317.5	
T	-1.289390500	31.834154260	1292.0	
T	-4.435297140	32.309555500	1178.0	
T	-3.226536010	35.455791260	2441.6	
T	-10.800248930	35.084688560	1047.5	
T	-3.943448260	30.605273710	1319.6	
T	-7.911832380	33.321432080	1361.9	
T	-7.507171350	31.049284010	1540.4	
T	-9.128589920	34.507490100	1723.2	
